chunk_id,article_url,article_title,section_category,chunk_index,total_chunks_in_article,word_count,estimated_tokens,chunk_type,has_code,has_list,heading_breadcrumb
halo_42219c79_000_710a7c534646,https://usehalo.com/guide/release-notes/,Release Notes,An Introduction to HaloPSA,0,7,132,178,structural_h2,False,False,Release Notes
halo_42219c79_001_eff017f1d652,https://usehalo.com/guide/release-notes/,Release Notes,An Introduction to HaloPSA,1,7,366,494,fixed_window,False,False,Release Notes > Section 1 > (part 1)
halo_42219c79_002_72bc7347fa2d,https://usehalo.com/guide/release-notes/,Release Notes,An Introduction to HaloPSA,2,7,54,72,fixed_window,False,False,Release Notes > Section 1 > (part 2)
halo_42219c79_003_7545b368f2ac,https://usehalo.com/guide/release-notes/,Release Notes,An Introduction to HaloPSA,3,7,366,494,fixed_window,False,False,Release Notes > Section 2 > (part 1)
halo_42219c79_004_72bc7347fa2d,https://usehalo.com/guide/release-notes/,Release Notes,An Introduction to HaloPSA,4,7,54,72,fixed_window,False,False,Release Notes > Section 2 > (part 2)
halo_42219c79_005_4525ec138421,https://usehalo.com/guide/release-notes/,Release Notes,An Introduction to HaloPSA,5,7,366,494,fixed_window,False,False,Release Notes > Section 3 > (part 1)
halo_42219c79_006_72bc7347fa2d,https://usehalo.com/guide/release-notes/,Release Notes,An Introduction to HaloPSA,6,7,54,72,fixed_window,False,False,Release Notes > Section 3 > (part 2)
halo_7ea5dc42_000_c3576c5ac8ac,https://usehalo.com/guide/terminology/,Terminology,An Introduction to HaloPSA,0,8,180,243,structural_h2,False,False,Terminology
halo_7ea5dc42_001_78ea069e1af3,https://usehalo.com/guide/terminology/,Terminology,An Introduction to HaloPSA,1,8,235,317,structural_h2,False,False,Terminology > Section 1
halo_7ea5dc42_002_aa4345e46c79,https://usehalo.com/guide/terminology/,Terminology,An Introduction to HaloPSA,2,8,235,317,structural_h2,False,False,Terminology > Section 2
halo_7ea5dc42_003_31d571f32ad2,https://usehalo.com/guide/terminology/,Terminology,An Introduction to HaloPSA,3,8,235,317,structural_h2,False,False,Terminology > Section 3
halo_7ea5dc42_004_044eb374efdf,https://usehalo.com/guide/terminology/,Terminology,An Introduction to HaloPSA,4,8,235,317,structural_h2,False,False,Terminology > Section 4
halo_7ea5dc42_005_8502628789c8,https://usehalo.com/guide/terminology/,Terminology,An Introduction to HaloPSA,5,8,235,317,structural_h2,False,False,Terminology > Section 5
halo_7ea5dc42_006_66cafca9218c,https://usehalo.com/guide/terminology/,Terminology,An Introduction to HaloPSA,6,8,235,317,structural_h2,False,False,Terminology > Section 6
halo_7ea5dc42_007_7c6232ac80ca,https://usehalo.com/guide/terminology/,Terminology,An Introduction to HaloPSA,7,8,235,317,structural_h2,False,False,Terminology > Section 7
halo_6f448bbb_000_8f812b5bce42,https://usehalo.com/guide/step-by-step-configuration-walk-through/,Step-by-Step Configuration Walk Through,An Introduction to HaloPSA,0,10,219,295,structural_h2,False,False,Step-by-Step Configuration Walk Through
halo_6f448bbb_001_0f82639e6ae1,https://usehalo.com/guide/step-by-step-configuration-walk-through/,Step-by-Step Configuration Walk Through,An Introduction to HaloPSA,1,10,223,301,structural_h2,False,False,Step-by-Step Configuration Walk Through > Section 1
halo_6f448bbb_002_4ff4707d40f5,https://usehalo.com/guide/step-by-step-configuration-walk-through/,Step-by-Step Configuration Walk Through,An Introduction to HaloPSA,2,10,223,301,structural_h2,False,False,Step-by-Step Configuration Walk Through > Section 2
halo_6f448bbb_003_03f737004a50,https://usehalo.com/guide/step-by-step-configuration-walk-through/,Step-by-Step Configuration Walk Through,An Introduction to HaloPSA,3,10,223,301,structural_h2,False,False,Step-by-Step Configuration Walk Through > Section 3
halo_6f448bbb_004_d2bdc55d4094,https://usehalo.com/guide/step-by-step-configuration-walk-through/,Step-by-Step Configuration Walk Through,An Introduction to HaloPSA,4,10,223,301,structural_h2,False,False,Step-by-Step Configuration Walk Through > Section 4
halo_6f448bbb_005_cdb54515eeb2,https://usehalo.com/guide/step-by-step-configuration-walk-through/,Step-by-Step Configuration Walk Through,An Introduction to HaloPSA,5,10,223,301,structural_h2,False,False,Step-by-Step Configuration Walk Through > Section 5
halo_6f448bbb_006_598c8fbea2ed,https://usehalo.com/guide/step-by-step-configuration-walk-through/,Step-by-Step Configuration Walk Through,An Introduction to HaloPSA,6,10,223,301,structural_h2,False,False,Step-by-Step Configuration Walk Through > Section 6
halo_6f448bbb_007_5ab569ac2c5f,https://usehalo.com/guide/step-by-step-configuration-walk-through/,Step-by-Step Configuration Walk Through,An Introduction to HaloPSA,7,10,223,301,structural_h2,False,False,Step-by-Step Configuration Walk Through > Section 7
halo_6f448bbb_008_c84e149899ba,https://usehalo.com/guide/step-by-step-configuration-walk-through/,Step-by-Step Configuration Walk Through,An Introduction to HaloPSA,8,10,223,301,structural_h2,False,False,Step-by-Step Configuration Walk Through > Section 8
halo_6f448bbb_009_e7d2fb92f848,https://usehalo.com/guide/step-by-step-configuration-walk-through/,Step-by-Step Configuration Walk Through,An Introduction to HaloPSA,9,10,223,301,structural_h2,False,False,Step-by-Step Configuration Walk Through > Section 9
halo_71623eb3_000_7f57f4ea4865,https://usehalo.com/guide/actions/,Actions,Configuration,0,7,106,143,structural_h2,False,False,Actions
halo_71623eb3_001_1bf794f23657,https://usehalo.com/guide/actions/,Actions,Configuration,1,7,153,206,structural_h2,False,False,Actions > Section 1
halo_71623eb3_002_3d1727e64df2,https://usehalo.com/guide/actions/,Actions,Configuration,2,7,153,206,structural_h2,False,False,Actions > Section 2
halo_71623eb3_003_484d8a69bbd3,https://usehalo.com/guide/actions/,Actions,Configuration,3,7,153,206,structural_h2,False,False,Actions > Section 3
halo_71623eb3_004_4099e30c8de5,https://usehalo.com/guide/actions/,Actions,Configuration,4,7,153,206,structural_h2,False,False,Actions > Section 4
halo_71623eb3_005_15125672388c,https://usehalo.com/guide/actions/,Actions,Configuration,5,7,153,206,structural_h2,False,False,Actions > Section 5
halo_71623eb3_006_fce11d8850f1,https://usehalo.com/guide/actions/,Actions,Configuration,6,7,153,206,structural_h2,False,False,Actions > Section 6
halo_a2249af4_000_08a7a522860b,https://usehalo.com/guide/agents-configuration/,Agents Configuration,Configuration,0,6,116,156,structural_h2,False,False,Agents Configuration
halo_a2249af4_001_828ce53d3f28,https://usehalo.com/guide/agents-configuration/,Agents Configuration,Configuration,1,6,206,278,structural_h2,False,False,Agents Configuration > Section 1
halo_a2249af4_002_05ef2aa32512,https://usehalo.com/guide/agents-configuration/,Agents Configuration,Configuration,2,6,206,278,structural_h2,False,False,Agents Configuration > Section 2
halo_a2249af4_003_0ba5c112b088,https://usehalo.com/guide/agents-configuration/,Agents Configuration,Configuration,3,6,206,278,structural_h2,False,False,Agents Configuration > Section 3
halo_a2249af4_004_23f60884b9dd,https://usehalo.com/guide/agents-configuration/,Agents Configuration,Configuration,4,6,206,278,structural_h2,False,False,Agents Configuration > Section 4
halo_a2249af4_005_5d0d79b1b960,https://usehalo.com/guide/agents-configuration/,Agents Configuration,Configuration,5,6,206,278,structural_h2,False,False,Agents Configuration > Section 5
halo_31b54368_000_425926bfcd5c,https://usehalo.com/guide/custom-fields/,Custom Fields,Configuration,0,6,88,118,structural_h2,False,False,Custom Fields
halo_31b54368_001_1bf794f23657,https://usehalo.com/guide/custom-fields/,Custom Fields,Configuration,1,6,153,206,structural_h2,False,False,Custom Fields > Section 1
halo_31b54368_002_3d1727e64df2,https://usehalo.com/guide/custom-fields/,Custom Fields,Configuration,2,6,153,206,structural_h2,False,False,Custom Fields > Section 2
halo_31b54368_003_484d8a69bbd3,https://usehalo.com/guide/custom-fields/,Custom Fields,Configuration,3,6,153,206,structural_h2,False,False,Custom Fields > Section 3
halo_31b54368_004_4099e30c8de5,https://usehalo.com/guide/custom-fields/,Custom Fields,Configuration,4,6,153,206,structural_h2,False,False,Custom Fields > Section 4
halo_31b54368_005_15125672388c,https://usehalo.com/guide/custom-fields/,Custom Fields,Configuration,5,6,153,206,structural_h2,False,False,Custom Fields > Section 5
halo_a420b2e6_000_bba4926e7d52,https://usehalo.com/guide/general-settings-asset-management/,General Settings (Asset Management),Configuration,0,4,109,147,structural_h2,False,False,General Settings (Asset Management)
halo_a420b2e6_001_322417bd4f5b,https://usehalo.com/guide/general-settings-asset-management/,General Settings (Asset Management),Configuration,1,4,327,441,structural_h2,False,False,General Settings (Asset Management) > Section 1
halo_a420b2e6_002_22ad420a8294,https://usehalo.com/guide/general-settings-asset-management/,General Settings (Asset Management),Configuration,2,4,327,441,structural_h2,False,False,General Settings (Asset Management) > Section 2
halo_a420b2e6_003_575bf70a9fe0,https://usehalo.com/guide/general-settings-asset-management/,General Settings (Asset Management),Configuration,3,4,327,441,structural_h2,False,False,General Settings (Asset Management) > Section 3
halo_ab51033b_000_082ffb285fa8,https://usehalo.com/guide/general-settings-tickets/,General Settings (Tickets),Configuration,0,3,59,79,structural_h2,False,False,General Settings (Tickets)
halo_ab51033b_001_61e0d6a86906,https://usehalo.com/guide/general-settings-tickets/,General Settings (Tickets),Configuration,1,3,245,330,structural_h2,False,False,General Settings (Tickets) > Section 1
halo_ab51033b_002_7be82dfe96e3,https://usehalo.com/guide/general-settings-tickets/,General Settings (Tickets),Configuration,2,3,245,330,structural_h2,False,False,General Settings (Tickets) > Section 2
halo_750430fc_000_94ec270e268b,https://usehalo.com/guide/items-and-stock-control/,Items & Stock Control,Configuration,0,4,109,147,structural_h2,False,False,Items & Stock Control
halo_750430fc_001_096d6b0afffa,https://usehalo.com/guide/items-and-stock-control/,Items & Stock Control,Configuration,1,4,316,426,structural_h2,False,False,Items & Stock Control > Section 1
halo_750430fc_002_d01e588b3ef9,https://usehalo.com/guide/items-and-stock-control/,Items & Stock Control,Configuration,2,4,316,426,structural_h2,False,False,Items & Stock Control > Section 2
halo_750430fc_003_70bae83dec56,https://usehalo.com/guide/items-and-stock-control/,Items & Stock Control,Configuration,3,4,316,426,structural_h2,False,False,Items & Stock Control > Section 3
halo_a9c870b3_000_3e9011f27bd0,https://usehalo.com/guide/recurring-invoices/,Recurring Invoices,Billing,0,6,107,144,structural_h2,False,False,Recurring Invoices
halo_a9c870b3_001_7b2d8dc34704,https://usehalo.com/guide/recurring-invoices/,Recurring Invoices,Billing,1,6,195,263,structural_h2,False,False,Recurring Invoices > Section 1
halo_a9c870b3_002_844c54e4d80d,https://usehalo.com/guide/recurring-invoices/,Recurring Invoices,Billing,2,6,195,263,structural_h2,False,False,Recurring Invoices > Section 2
halo_a9c870b3_003_0e47f94a55c8,https://usehalo.com/guide/recurring-invoices/,Recurring Invoices,Billing,3,6,195,263,structural_h2,False,False,Recurring Invoices > Section 3
halo_a9c870b3_004_83429177414d,https://usehalo.com/guide/recurring-invoices/,Recurring Invoices,Billing,4,6,195,263,structural_h2,False,False,Recurring Invoices > Section 4
halo_a9c870b3_005_4266b5738099,https://usehalo.com/guide/recurring-invoices/,Recurring Invoices,Billing,5,6,195,263,structural_h2,False,False,Recurring Invoices > Section 5
halo_0c192869_000_268c794f8711,https://usehalo.com/guide/self-service-portal-configuration/,Self Service Portal Configuration,Self Service Portal,0,5,132,178,structural_h2,False,False,Self Service Portal Configuration
halo_0c192869_001_9ad17e012443,https://usehalo.com/guide/self-service-portal-configuration/,Self Service Portal Configuration,Self Service Portal,1,5,299,403,structural_h2,False,False,Self Service Portal Configuration > Section 1
halo_0c192869_002_7fc33a7de919,https://usehalo.com/guide/self-service-portal-configuration/,Self Service Portal Configuration,Self Service Portal,2,5,299,403,structural_h2,False,False,Self Service Portal Configuration > Section 2
halo_0c192869_003_9e738284b19f,https://usehalo.com/guide/self-service-portal-configuration/,Self Service Portal Configuration,Self Service Portal,3,5,299,403,structural_h2,False,False,Self Service Portal Configuration > Section 3
halo_0c192869_004_8233d6f0052d,https://usehalo.com/guide/self-service-portal-configuration/,Self Service Portal Configuration,Self Service Portal,4,5,299,403,structural_h2,False,False,Self Service Portal Configuration > Section 4
halo_961c0231_000_7237e49f8056,https://usehalo.com/guide/services/,Services,Configuration,0,3,57,76,structural_h2,False,False,Services
halo_961c0231_001_61e0d6a86906,https://usehalo.com/guide/services/,Services,Configuration,1,3,245,330,structural_h2,False,False,Services > Section 1
halo_961c0231_002_7be82dfe96e3,https://usehalo.com/guide/services/,Services,Configuration,2,3,245,330,structural_h2,False,False,Services > Section 2
halo_5a8e32e6_000_99a9081265ef,https://usehalo.com/guide/service-level-agreements/,Service Level Agreements,SLA,0,7,127,171,structural_h2,False,False,Service Level Agreements
halo_5a8e32e6_001_822e141d4442,https://usehalo.com/guide/service-level-agreements/,Service Level Agreements,SLA,1,7,359,484,fixed_window,False,False,Service Level Agreements > Section 1 > (part 1)
halo_5a8e32e6_002_cc5c5ca7e78c,https://usehalo.com/guide/service-level-agreements/,Service Level Agreements,SLA,2,7,47,63,fixed_window,False,False,Service Level Agreements > Section 1 > (part 2)
halo_5a8e32e6_003_950b88575f82,https://usehalo.com/guide/service-level-agreements/,Service Level Agreements,SLA,3,7,359,484,fixed_window,False,False,Service Level Agreements > Section 2 > (part 1)
halo_5a8e32e6_004_cc5c5ca7e78c,https://usehalo.com/guide/service-level-agreements/,Service Level Agreements,SLA,4,7,47,63,fixed_window,False,False,Service Level Agreements > Section 2 > (part 2)
halo_5a8e32e6_005_2c543977a058,https://usehalo.com/guide/service-level-agreements/,Service Level Agreements,SLA,5,7,359,484,fixed_window,False,False,Service Level Agreements > Section 3 > (part 1)
halo_5a8e32e6_006_cc5c5ca7e78c,https://usehalo.com/guide/service-level-agreements/,Service Level Agreements,SLA,6,7,47,63,fixed_window,False,False,Service Level Agreements > Section 3 > (part 2)
halo_38ccc707_000_4e351c837da2,https://usehalo.com/guide/statuses/,Statuses,Configuration,0,7,96,129,structural_h2,False,False,Statuses
halo_38ccc707_001_8213c74b9c5b,https://usehalo.com/guide/statuses/,Statuses,Configuration,1,7,144,194,structural_h2,False,False,Statuses > Section 1
halo_38ccc707_002_ba08bead2316,https://usehalo.com/guide/statuses/,Statuses,Configuration,2,7,144,194,structural_h2,False,False,Statuses > Section 2
halo_38ccc707_003_743773e7039b,https://usehalo.com/guide/statuses/,Statuses,Configuration,3,7,144,194,structural_h2,False,False,Statuses > Section 3
halo_38ccc707_004_c0a6da804d93,https://usehalo.com/guide/statuses/,Statuses,Configuration,4,7,144,194,structural_h2,False,False,Statuses > Section 4
halo_38ccc707_005_94b48c880393,https://usehalo.com/guide/statuses/,Statuses,Configuration,5,7,144,194,structural_h2,False,False,Statuses > Section 5
halo_38ccc707_006_66d359c0e99c,https://usehalo.com/guide/statuses/,Statuses,Configuration,6,7,144,194,structural_h2,False,False,Statuses > Section 6
halo_d9fcb294_000_5c8acc4ab14a,https://usehalo.com/guide/views/,Views,Configuration,0,3,57,76,structural_h2,False,False,Views
halo_d9fcb294_001_a99c55d252b8,https://usehalo.com/guide/views/,Views,Configuration,1,3,264,356,structural_h2,False,False,Views > Section 1
halo_d9fcb294_002_4dc49b271ffc,https://usehalo.com/guide/views/,Views,Configuration,2,3,264,356,structural_h2,False,False,Views > Section 2
halo_a7d77971_000_256042d07746,https://usehalo.com/guide/ticket-types/,Ticket Types,Tickets,0,5,126,170,structural_h2,False,False,Ticket Types
halo_a7d77971_001_76b50933620f,https://usehalo.com/guide/ticket-types/,Ticket Types,Tickets,1,5,295,398,structural_h2,False,False,Ticket Types > Section 1
